loan_id,applicant_id,tujuan_pinjaman,jumlah_pinjaman,tenor_bulan,suku_bunga_persen,angsuran_bulanan,tanggal_pengajuan,status_persetujuan,skor_kredit,agunan,nilai_agunan,flag_default
LN001215,APP00970,Renovasi Rumah  ,154000000,36,12.05,5119000,2023-03-26,Ditolak,4,Tidak,0,
LN001216,APP00970,KPR,850300000,180,5.68,7029000,2024-10-08,Rejected,5,Ya,1402400000,
LN001217,APP00971,Kredit Multiguna,139400000,48,12.81,3727000,2024-01-26,Rejected,3,Ya,157400000,
LN001218,APP00972, Kredit Tanpa Agunan ,8300000,24,8.34,377000,2025-10-25,Ditolak,1,Tidak,0,
LN001219,APP00973,Kredit Multiguna,58200000,36,10.21,1884000,2024-06-18,Rejected,2,Ya,107800000,
LN001220,APP00973,KKB,Rp469000000,48,9.39,11758000,2024-06-12,Dalam Proses,3,Ya,464900000,
LN001221,APP00974,KKB,255500000,12,9.8,22439000,2023-02-13,Pending,2,Ya,410200000,
LN001222,APP00975,Kredit Multiguna,117800000,48,14.59,3254000,2025-02-20,DALAM PROSES,1,Ya,100800000,
LN001223,APP00976,  Renovasi Rumah,93800000,36,14.95,3249000,2025-04-08,Disetujui,3,Tidak,0,0
LN001224,APP00976,KKB,226300000,12,7.96,19681000,2025-11-14,Rejected,5,Ya,420600000,
LN001225,APP00977,Kredit Multiguna,78400000,12,10.34,6905000,2025-10-31,Disetujui,1,Ya,148000000,1
LN001226,APP00978,KPR,294700000,240,11.95,3235000,2024-06-26,Approved,2,Ya,402800000,0
LN001227,APP00979,  KKB,416800000,12,9.07,36463000,2023-09-06,Dalam Proses,3,Ya,494700000,
LN001228,APP00980,Konsumtif,13700000,6,14.23,2379000,2023-01-13,DISETUJUI,2,Tidak,0,0
LN001229,APP00981,Kredit Tanpa Agunan,11900000,36,16.97,424000,2025-09-14,ditolak,2,Tidak,0,
LN001230,APP00982,Kredit Multiguna  ,Rp. 158500000,24,8.89,7233000,2023-08-29,disetujui,1,Ya,247600000,0
LN001231,APP00982,Pendidikan,88500000,48,11.95,2328000,2024-02-06,Disetujui,4,Tidak,0,0
LN001232,APP00983,KPR,941500000,300,12.59,10329000,2024-07-02,Ditolak,3,Ya,1462800000,
LN001233,APP00984,Kredit Multiguna,101900000,48,15.37,2855000,2023-05-05,ditolak,2,Ya,172400000,
LN001234,APP00985,KPR,Rp 1901100000,60,16.05,46282000,2023-12-11,DITOLAK,3,Ya,2429300000,
LN001235,APP00986,Pendidikan,Rp. 88600000,12,9.13,7754000,2025-03-12,Approved,2,Tidak,0,1
LN001236,APP00986,Pendidikan,77700000,48,17.01,2242000,2024-01-30,Approved,5,Tidak,0,1
LN001237,APP00987,Modal Usaha,Rp 97500000,12,13.04,8710000,2023-12-31,DISETUJUI,1,Ya,83400000,0
LN001238,APP00988,Konsumtif,IDR 20800000,12,15.65,1884000,2025-10-16,DALAM PROSES,4,Tidak,0,
LN001239,APP00989,KPR,IDR 309300000,60,10.68,6676000,2024-10-22,ditolak,2,Ya,615700000,
LN001240,APP00989,  KPR,1824500000,60,8.6,37520000,2023-05-07,Approved,4,Ya,3291100000,0
LN001241,APP00990,  Kredit Tanpa Agunan,23500000,12,11.11,2078000,2023-01-11,DISETUJUI,2,Tidak,0,0
LN001242,APP00990,Modal Usaha,51000000,36,11.11,1672000,2023-09-17,disetujui,2,Ya,42200000,0
LN001243,APP00991,KPR,888600000,60,16.66,21922000,2023-08-31,Pending,2,Ya,1724800000,
LN001244,APP00992,  KPR,Rp. 1363800000,180,7.34,12519000,2024-09-21,DISETUJUI,1,Ya,1360400000,0
LN001245,APP00993,KPR,995500000,120,17.51,17625000,2025-01-08,Disetujui,4,Ya,1869600000,1
LN001246,APP00994,Konsumtif,20600000,24,11.16,962000,2024-12-08,Disetujui,2,Tidak,0,0
LN001247,APP00995,  Renovasi Rumah,67100000,12,9.67,5889000,2023-07-09,Ditolak,1,Tidak,0,
LN001248,APP00995,Konsumtif,10700000,24,17.03,529000,2024-07-16,ditolak,2,Tidak,0,
LN001249,APP00996,Kredit Multiguna,136900000,48,14.1,3748000,2023-10-25,ditolak,2,Ya,203400000,
LN001250,APP00997,  Modal Usaha,42600000,24,13.77,2041000,2023-12-31,Pending,3,Ya,53300000,
LN001251,APP00998,Konsumtif,Rp4700000,6,8.92,804000,2023-09-10,DISETUJUI,1,Tidak,0,0
LN001252,APP00998,KKB,354700000,24,16.62,17472000,2025-03-08,ditolak,4,Ya,467100000,
LN001253,APP00999,  Renovasi Rumah,189200000,36,9.85,6092000,2025-05-11,DITOLAK,1,Tidak,0,
LN001254,APP01000,Renovasi Rumah,224800000,24,15.27,10929000,2023-08-09,ditolak,3,Tidak,0,
LN001255,APP01000,Modal Usaha,381700000,12,6.67,32969000,2023-01-17,disetujui,4,Ya,401600000,0
